nan,18.6007118225,41.7662734985
nan,15.8087673187,50.0155563354
nan,19.3431510925,56.4594116211
nan,16.1544513702,30.0197257996
nan,19.4061393738,37.6237068176
nan,18.2629928589,46.4325523376
nan,22.2344837189,51.0319862366
nan,18.5190467834,55.3681221008
nan,19.1876544952,28.6722831726
nan,19.6436157227,36.4364204407
nan,17.5069389343,41.4180908203
nan,18.8142356873,42.4200363159
nan,17.0451583862,20.8761615753
nan,19.8551826477,33.1469306946
nan,20.8690948486,13.1992340088
nan,12.9036607742,19.2639198303
nan,18.148475647,52.0465316772
nan,12.2661571503,60.7986984253
nan,14.7813692093,42.3291549683
nan,16.6815509796,49.4612350464
nan,14.0381717682,54.3066902161
nan,14.1490764618,31.1520500183
nan,11.3606176376,37.8300323486
nan,14.4805936813,45.2353286743
nan,11.3787641525,47.7879600525
nan,14.3532381058,48.648059845
nan,13.3062353134,29.351568222
nan,182.7684021,36.1996421814
nan,126.321922302,40.1190910339
nan,264.45223999,39.7629356384
nan,52.2348937988,21.9277038574
nan,257.662994385,32.8366394043
nan,37.6705207825,14.467414856
nan,207.916610718,20.1980838776
nan,209.240844727,54.1262016296
nan,172.065719604,64.0467071533
nan,228.524841309,43.8147888184
nan,227.281890869,50.9402618408
nan,22.2030181885,54.9729804993
nan,163.650146484,31.7462997437
nan,125.146057129,38.2920799255
nan,247.552154541,45.4510536194
nan,52.2315864563,47.5770797729
nan,245.73374939,48.0291595459
nan,36.7688217163,29.215303421
nan,200.453552246,35.6860923767
nan,204.582778931,39.4782142639
nan,166.198120117,39.1279678345
nan,222.158920288,21.82122612
nan,223.692779541,31.8569335938
nan,20.150850296,14.6922721863
nan,309.630645752,19.8815231323
nan,262.178314209,56.7934112549
nan,364.711303711,68.9905700684
nan,197.426742554,45.4933586121
nan,348.31741333,51.7110900879
nan,81.1162796021,52.7095527649
nan,334.20880127,33.121006012
nan,337.145477295,39.4036140442
nan,216.248596191,45.7804946899
nan,336.533599854,46.6482200623
nan,330.233337402,46.4209747314
nan,15.0686998367,30.2030181885
nan,375.157836914,36.3743515015
nan,297.186981201,39.7022094727
nan,518.496948242,38.7933959961
nan,194.43208313,22.6639328003
nan,457.819763184,32.4109191895
nan,33.8508682251,15.2643404007
nan,379.399810791,20.54255867
nan,484.610290527,59.5438232422
nan,253.867858887,72.7605667114
nan,404.319580078,47.5386619568
nan,393.686584473,53.9386749268
nan,484.879241943,54.487449646
nan,424.797393799,34.4241027832
nan,736.639831543,40.6957969666
nan,272.690979004,47.0749549866
nan,680.105041504,48.0273590088
nan,475.832214355,47.9465446472
nan,674.949157715,30.8939189911
nan,165.556655884,36.9590377808
nan,465.619628906,40.2964515686
nan,544.864074707,39.4822883606
nan,39.5611495972,23.1043777466
nan,85.2418212891,32.5785140991
nan,29.3580245972,15.6612329483
nan,41.8607330322,20.7672214508
nan,40.7777862549,77.6250152588
nan,40.3542556763,84.6795196533
nan,38.4275665283,59.2289352417
nan,33.3296127319,64.345993042
nan,33.3253746033,63.3924789429
nan,27.9078102112,43.2399406433
nan,42.7014808655,49.4613990784
nan,83.9495697021,55.3088912964
nan,27.7886886597,55.389995575
nan,39.7188911438,54.7491416931
nan,40.4589614868,37.7610664368
nan,35.5961036682,43.9146957397
nan,36.6479797363,46.662399292
nan,31.9815273285,44.7574119568
nan,31.4333133698,28.271697998
nan,27.2565135956,38.0228271484
nan,50.5321769714,19.2997779846
nan,93.0804290771,24.9896850586
nan,36.496006012,85.7316970825
nan,47.2947273254,86.4008560181
nan,47.8909606934,61.6961708069
nan,41.0082473755,65.0783615112
nan,43.0220794678,66.0873565674
nan,36.2937507629,48.7370643616
nan,33.6428833008,54.0215606689
nan,29.4456748962,59.477558136
nan,60.9708595276,59.6031684875
nan,104.21421814,58.8526573181
nan,37.7461929321,43.1292648315
nan,51.9032173157,49.0732917786
nan,54.1619682312,51.6593894958
nan,43.2946128845,49.6680755615
nan,47.2523841858,33.60546875
nan,39.8749809265,43.5169181824
nan,37.3161201477,24.0074539185
nan,32.8277015686,30.1344261169
nan,71.1993865967,73.2278289795
nan,113.706512451,90.5842056274
nan,39.2670707703,54.1389923096
nan,58.4597549438,54.8481369019
nan,61.3356590271,52.4587936401
nan,48.0713691711,43.3566856384
nan,52.7149162292,48.0191268921
nan,43.8655853271,52.7765846252
nan,41.1362304688,51.7536773682
nan,35.8423347473,50.0633735657
nan,190.73916626,38.4622039795
nan,131.363815308,43.5928611755
nan,32.1941871643,45.6816978455
nan,191.448745728,43.561542511
nan,156.047317505,30.3288593292
nan,193.421157837,38.9827079773
nan,111.319145203,22.0690574646
nan,27.7129840851,27.4754943848
nan,155.655883789,83.4907531738
nan,39.8775749207,111.992706299
nan,151.843338013,64.2511672974
nan,108.900245667,61.9234237671
nan,35.1066398621,54.9416465759
nan,155.612304688,49.8389778137
nan,127.276100159,55.2520179749
nan,157.930557251,60.2110443115
nan,92.8515090942,58.1030349731
nan,29.8882961273,54.8680992126
nan,130.731323242,43.004699707
nan,41.4257354736,48.4263801575
nan,192.308029175,50.0850906372
nan,139.194244385,46.8413467407
nan,43.756149292,33.2658805847
nan,192.486923218,42.1034545898
nan,161.492782593,24.0094013214
nan,193.7059021,29.5798625946
nan,123.450317383,100.022888184
nan,35.6946296692,103.862426758
nan,158.124160767,59.7306900024
nan,49.4260978699,55.1413040161
nan,224.034606934,48.9185562134
nan,164.04208374,49.7791442871
nan,50.4909667969,53.8563041687
nan,219.201675415,56.7133293152
nan,185.330123901,54.7818565369
nan,216.765991211,53.0663948059
nan,139.90272522,43.1635551453
